id,shop_id,author,text,rating,date,source,created_at
330,80,"Hung Manh Thuong
Local Guide · 472 bài đánh giá · 3.267 ảnh






5 tháng trước
Mình từng mang một chiếc nhẫn bị nứt nhỏ đến sửa tại Vang Vida Jewelry. Ban đầu cũng hơi lo không xử lý được, nhưng kết quả lại làm mình ngạc nhiên. Nhân viên kiểm tra kỹ, tư vấn rõ cách xử lý và chi phí. Sau vài ngày, cái nhẫn được trả lại gần như mới, vết nứt hầu như không còn thấy rõ. Thái độ phục vụ nhẹ nhàng, chu đáo. Mình được hướng dẫn thêm cách bảo quản cẩm thạch để tránh hư hại sau này. Ngoài sửa chữa, còn khéo léo làm vệ sinh cho mà không tính thêm tiền. Lần sau mình sẽ quay lại ủng hộ tiệmmm

Thích

Chia sẻ","Mình từng mang một chiếc nhẫn bị nứt nhỏ đến sửa tại Vang Vida Jewelry. Ban đầu cũng hơi lo không xử lý được, nhưng kết quả lại làm mình ngạc nhiên. Nhân viên kiểm tra kỹ, tư vấn rõ cách xử lý và chi phí. Sau vài ngày, cái nhẫn được trả lại gần như mới, vết nứt hầu như không còn thấy rõ. Thái độ phục vụ nhẹ nhàng, chu đáo. Mình được hướng dẫn thêm cách bảo quản cẩm thạch để tránh hư hại sau này. Ngoài sửa chữa, còn khéo léo làm vệ sinh cho mà không tính thêm tiền. Lần sau mình sẽ quay lại ủng hộ tiệmmm",5.0,5 tháng trước,google_maps,2026-03-14 08:39:00
331,82,"Phuoc Nguyen
9 bài đánh giá · 2 ảnh






5 tháng trước
Cô chú đổi đã thấp rồi mà còn nói xàm nữa. Đổi 2 tờ 50 đô thấp tiền hơn 1 tờ 100. Không biết từ khi nào 2 tờ 50 có giá thấp hơn tờ 100 nữa.

Thích

Chia sẻ",Cô chú đổi đã thấp rồi mà còn nói xàm nữa. Đổi 2 tờ 50 đô thấp tiền hơn 1 tờ 100. Không biết từ khi nào 2 tờ 50 có giá thấp hơn tờ 100 nữa.,1.0,5 tháng trước,google_maps,2026-03-14 08:39:09
332,82,"Phuoc Nguyen
9 bài đánh giá · 2 ảnh






5 tháng trước
Cô chú đổi đã thấp rồi mà còn nói xàm nữa. Đổi 2 tờ 50 đô thấp tiền hơn 1 tờ 100. Không biết từ khi nào 2 tờ 50 có giá thấp hơn tờ 100 nữa.

Thích

Chia sẻ",Cô chú đổi đã thấp rồi mà còn nói xàm nữa. Đổi 2 tờ 50 đô thấp tiền hơn 1 tờ 100. Không biết từ khi nào 2 tờ 50 có giá thấp hơn tờ 100 nữa.,1.0,5 tháng trước,google_maps,2026-03-14 08:39:09
333,82,"Nguyện Nguyễn
1 bài đánh giá






6 tháng trước
2 cô chú lớn tuổi lừa đảo,mua vào thấp hơn giá thị trường 2.5tr. Chê vàng ko chuẩn, bản thân ko rành nên đã bị lừa. Về nhà hỏi ra mới biết. Cô chú ơi, thời buổi khó khăn cô chú làm vậy ác quá.Mất uy tín là mất khách ạh. Từ nay về sau xin chừa. Mọi người cảnh giác kẻo bị lừa ạh.
( đánh giá 1 sao nhưng ko được đành phải để 5 sao)

Thích

Chia sẻ","2 cô chú lớn tuổi lừa đảo,mua vào thấp hơn giá thị trường 2.5tr. Chê vàng ko chuẩn, bản thân ko rành nên đã bị lừa. Về nhà hỏi ra mới biết. Cô chú ơi, thời buổi khó khăn cô chú làm vậy ác quá.Mất uy tín là mất khách ạh. Từ nay về sau xin chừa. Mọi người cảnh giác kẻo bị lừa ạh.
( đánh giá 1 sao nhưng ko được đành phải để 5 sao)",5.0,6 tháng trước,google_maps,2026-03-14 08:39:09
334,82,"Nguyện Nguyễn
1 bài đánh giá






6 tháng trước
2 cô chú lớn tuổi lừa đảo,mua vào thấp hơn giá thị trường 2.5tr. Chê vàng ko chuẩn, bản thân ko rành nên đã bị lừa. Về nhà hỏi ra mới biết. Cô chú ơi, thời buổi khó khăn cô chú làm vậy ác quá.Mất uy tín là mất khách ạh. Từ nay về sau xin chừa. Mọi người cảnh giác kẻo bị lừa ạh.
( đánh giá 1 sao nhưng ko được đành phải để 5 sao)

Thích

Chia sẻ","2 cô chú lớn tuổi lừa đảo,mua vào thấp hơn giá thị trường 2.5tr. Chê vàng ko chuẩn, bản thân ko rành nên đã bị lừa. Về nhà hỏi ra mới biết. Cô chú ơi, thời buổi khó khăn cô chú làm vậy ác quá.Mất uy tín là mất khách ạh. Từ nay về sau xin chừa. Mọi người cảnh giác kẻo bị lừa ạh.
( đánh giá 1 sao nhưng ko được đành phải để 5 sao)",5.0,6 tháng trước,google_maps,2026-03-14 08:39:09
335,82,"An Nguyen
11 bài đánh giá · 5 ảnh






5 tháng trước
Đừng đến đây. Lãi suất của họ khá thấp. Hơn nữa, họ sẽ cố làm như tiền của bạn là giả hoặc không còn nguyên vẹn và cố gắng hạ lãi suất xuống thấp hơn nữa.
Bản dịch của Google ・ Xem bản gốc (Tiếng Anh)

Thích

Chia sẻ","Đừng đến đây. Lãi suất của họ khá thấp. Hơn nữa, họ sẽ cố làm như tiền của bạn là giả hoặc không còn nguyên vẹn và cố gắng hạ lãi suất xuống thấp hơn nữa.",1.0,5 tháng trước,google_maps,2026-03-14 08:39:09
336,83,"Linh Khải
3 bài đánh giá · 2 ảnh






2 tuần trước
MỚI
Không gian cửa hàng sang trọng, sạch sẽ. Các bạn nhân viên thân thiện, tư vấn nhiệt tình. Sẽ ghé ủng hộ dài dàiiiiiiii

Thích

Chia sẻ","Không gian cửa hàng sang trọng, sạch sẽ. Các bạn nhân viên thân thiện, tư vấn nhiệt tình. Sẽ ghé ủng hộ dài dàiiiiiiii",5.0,2 tuần trước,google_maps,2026-03-14 08:39:13
337,83,"Linh Khải
3 bài đánh giá · 2 ảnh






2 tuần trước
MỚI
Không gian cửa hàng sang trọng, sạch sẽ. Các bạn nhân viên thân thiện, tư vấn nhiệt tình. Sẽ ghé ủng hộ dài dàiiiiiiii

Thích

Chia sẻ","Không gian cửa hàng sang trọng, sạch sẽ. Các bạn nhân viên thân thiện, tư vấn nhiệt tình. Sẽ ghé ủng hộ dài dàiiiiiiii",5.0,2 tuần trước,google_maps,2026-03-14 08:39:13
338,83,"Như Ý Nguyễn Trần
5 bài đánh giá






2 tuần trước
MỚI
Cửa hàng nhiều mẫu đẹp, giá lại rõ ràng, nhân viên tư vấn nhiệt tình. Kiều Nga tư vấn mình rất nhẹ nhàng, chiều khách xứng đáng 10₫

Thích

Chia sẻ","Cửa hàng nhiều mẫu đẹp, giá lại rõ ràng, nhân viên tư vấn nhiệt tình. Kiều Nga tư vấn mình rất nhẹ nhàng, chiều khách xứng đáng 10₫",5.0,2 tuần trước,google_maps,2026-03-14 08:39:13
339,83,"Như Ý Nguyễn Trần
5 bài đánh giá






2 tuần trước
MỚI
Cửa hàng nhiều mẫu đẹp, giá lại rõ ràng, nhân viên tư vấn nhiệt tình. Kiều Nga tư vấn mình rất nhẹ nhàng, chiều khách xứng đáng 10₫

Thích

Chia sẻ","Cửa hàng nhiều mẫu đẹp, giá lại rõ ràng, nhân viên tư vấn nhiệt tình. Kiều Nga tư vấn mình rất nhẹ nhàng, chiều khách xứng đáng 10₫",5.0,2 tuần trước,google_maps,2026-03-14 08:39:13
340,83,"Thảo Nhi DN1 Bùi
3 bài đánh giá · 1 ảnh






5 tháng trước
Sản phẩm thiết kế đẹp mắt, tinh tế hợp với gu mình
Tư vấn viên tiếp đón tư vấn nhiệt tình mình sẽ ủng hộ lâu dài

Thích

Chia sẻ
Thông tin phản hồi từ chủ sở hữu 4 tháng trước
Cảm ơn quý khách đã tin tưởng PNJ Next Đà Nẵng. Kính chúc quý khách luôn bình an và hạnh phúc!","Sản phẩm thiết kế đẹp mắt, tinh tế hợp với gu mình
Tư vấn viên tiếp đón tư vấn nhiệt tình mình sẽ ủng hộ lâu dài",5.0,5 tháng trước,google_maps,2026-03-14 08:39:13
341,84,"Trâm Phạm Minh
3 bài đánh giá · 1 ảnh






3 tháng trước
Mẫu mã đẹp, không gian rộng. Nhân viên cực kỳ thân thiệt, sẽ quay lại sauu

Thích

Chia sẻ
Thông tin phản hồi từ chủ sở hữu 3 tháng trước
Mến chào Quý khách,

PNJ cảm ơn Quý khách vì đã mua sắm tại cửa hàng và để lại đánh giá cho chúng tôi.
Chúng tôi rất vui khi biết rằng Quý khách cảm thấy hài lòng với trang sức và dịch vụ cửa hàng mang đến. PNJ rất trân trọng sự ủng hộ của Quý khách và mong rằng sẽ sớm có cơ hội gặp lại Quý khách tại cửa hàng.

Xin chân thành cảm ơn.""","Mẫu mã đẹp, không gian rộng. Nhân viên cực kỳ thân thiệt, sẽ quay lại sauu",5.0,3 tháng trước,google_maps,2026-03-14 08:39:18
342,84,"Trâm Phạm Minh
3 bài đánh giá · 1 ảnh






3 tháng trước
Mẫu mã đẹp, không gian rộng. Nhân viên cực kỳ thân thiệt, sẽ quay lại sauu

Thích

Chia sẻ
Thông tin phản hồi từ chủ sở hữu 3 tháng trước
Mến chào Quý khách,

PNJ cảm ơn Quý khách vì đã mua sắm tại cửa hàng và để lại đánh giá cho chúng tôi.
Chúng tôi rất vui khi biết rằng Quý khách cảm thấy hài lòng với trang sức và dịch vụ cửa hàng mang đến. PNJ rất trân trọng sự ủng hộ của Quý khách và mong rằng sẽ sớm có cơ hội gặp lại Quý khách tại cửa hàng.

Xin chân thành cảm ơn.""","Mẫu mã đẹp, không gian rộng. Nhân viên cực kỳ thân thiệt, sẽ quay lại sauu",5.0,3 tháng trước,google_maps,2026-03-14 08:39:18
343,84,"Thị Tường Vy Đặng
5 bài đánh giá · 8 ảnh






6 tháng trước
Bạn Yến tư vấn viên rất nhiệt tình, chịu khó chọn mẫu cho mình và chiều khách hết ý 😁 10 điểm …

Thích

Chia sẻ
Thông tin phản hồi từ chủ sở hữu 6 tháng trước
Mến chào Quý khách,

PNJ cảm ơn Quý khách vì đã mua sắm tại cửa hàng và để lại đánh giá cho chúng tôi.
Chúng tôi rất vui khi biết rằng Quý khách cảm thấy hài lòng với trang sức và dịch vụ cửa hàng mang đến. PNJ rất trân trọng sự ủng hộ của Quý khách và mong rằng sẽ sớm có cơ hội gặp lại Quý khách tại cửa hàng.

Xin chân thành cảm ơn.""","Bạn Yến tư vấn viên rất nhiệt tình, chịu khó chọn mẫu cho mình và chiều khách hết ý 😁 10 điểm …",5.0,6 tháng trước,google_maps,2026-03-14 08:39:18
344,84,"Thị Tường Vy Đặng
5 bài đánh giá · 8 ảnh






6 tháng trước
Bạn Yến tư vấn viên rất nhiệt tình, chịu khó chọn mẫu cho mình và chiều khách hết ý 😁 10 điểm …

Thích

Chia sẻ
Thông tin phản hồi từ chủ sở hữu 6 tháng trước
Mến chào Quý khách,

PNJ cảm ơn Quý khách vì đã mua sắm tại cửa hàng và để lại đánh giá cho chúng tôi.
Chúng tôi rất vui khi biết rằng Quý khách cảm thấy hài lòng với trang sức và dịch vụ cửa hàng mang đến. PNJ rất trân trọng sự ủng hộ của Quý khách và mong rằng sẽ sớm có cơ hội gặp lại Quý khách tại cửa hàng.

Xin chân thành cảm ơn.""","Bạn Yến tư vấn viên rất nhiệt tình, chịu khó chọn mẫu cho mình và chiều khách hết ý 😁 10 điểm …",5.0,6 tháng trước,google_maps,2026-03-14 08:39:18
345,84,"Lê Trần Thu Hiền
3 bài đánh giá · 1 ảnh






8 tháng trước
Địa điểm dễ tìm . Sản phẩm đa dạng , nhân viên tư vấn (chị Quỳnh) nhiệt tình lắm ạaaaa

Thích

Chia sẻ
Thông tin phản hồi từ chủ sở hữu 8 tháng trước
Kính gửi Quý khách,

Cảm ơn Quý khách đã mua sắm tại PNJ và để lại cho chúng tôi một đánh giá tuyệt vời như vậy.

Chúng tôi rất vui khi biết rằng Quý khách hài lòng với chất lượng dịch vụ và sản phẩm của PNJ. PNJ sẽ luôn cố gắng hết sức để cung cấp dịch vụ tốt hơn cho khách hàng mỗi ngày.

Hẹn gặp lại Quý khách vào một ngày gần nhất!","Địa điểm dễ tìm . Sản phẩm đa dạng , nhân viên tư vấn (chị Quỳnh) nhiệt tình lắm ạaaaa",5.0,8 tháng trước,google_maps,2026-03-14 08:39:18
346,85,"To Nhung Nguyen Thi
Local Guide · 73 bài đánh giá · 214 ảnh






một tháng trước
Chuyên nghiệp, thân thiện và hiếu khách. Mình mua, hàng chưa về nhưng cần tiền xử lý cv, đến 12h trưa, cửa hàng kéo cửa lại nghỉ nhưng có nhân viên trực bên trong, mình vào xử lý cho mình nhanh gọn lẹ, 10 điểm. Sẽ tiếp tục mua và giới thiệu bạn bè. Vì không có hàng nên mình lấy hình khác bỏ vào.
+2 mục khác

Thích

Chia sẻ","Chuyên nghiệp, thân thiện và hiếu khách. Mình mua, hàng chưa về nhưng cần tiền xử lý cv, đến 12h trưa, cửa hàng kéo cửa lại nghỉ nhưng có nhân viên trực bên trong, mình vào xử lý cho mình nhanh gọn lẹ, 10 điểm. Sẽ tiếp tục mua và giới thiệu bạn bè. Vì không có hàng nên mình lấy hình khác bỏ vào.",5.0,một tháng trước,google_maps,2026-03-14 08:39:22
347,85,"To Nhung Nguyen Thi
Local Guide · 73 bài đánh giá · 214 ảnh






một tháng trước
Chuyên nghiệp, thân thiện và hiếu khách. Mình mua, hàng chưa về nhưng cần tiền xử lý cv, đến 12h trưa, cửa hàng kéo cửa lại nghỉ nhưng có nhân viên trực bên trong, mình vào xử lý cho mình nhanh gọn lẹ, 10 điểm. Sẽ tiếp tục mua và giới thiệu bạn bè. Vì không có hàng nên mình lấy hình khác bỏ vào.
+2 mục khác

Thích

Chia sẻ","Chuyên nghiệp, thân thiện và hiếu khách. Mình mua, hàng chưa về nhưng cần tiền xử lý cv, đến 12h trưa, cửa hàng kéo cửa lại nghỉ nhưng có nhân viên trực bên trong, mình vào xử lý cho mình nhanh gọn lẹ, 10 điểm. Sẽ tiếp tục mua và giới thiệu bạn bè. Vì không có hàng nên mình lấy hình khác bỏ vào.",5.0,một tháng trước,google_maps,2026-03-14 08:39:22
348,85,"hanna
1 bài đánh giá · 1 ảnh






2 tháng trước
Uy tín,nhanh,đang tin cậy,e mua hẹn 3 tháng mà 2 tháng đã gọi ra nhận

Thích

Chia sẻ","Uy tín,nhanh,đang tin cậy,e mua hẹn 3 tháng mà 2 tháng đã gọi ra nhận",5.0,2 tháng trước,google_maps,2026-03-14 08:39:22
349,85,"hanna
1 bài đánh giá · 1 ảnh






2 tháng trước
Uy tín,nhanh,đang tin cậy,e mua hẹn 3 tháng mà 2 tháng đã gọi ra nhận

Thích

Chia sẻ","Uy tín,nhanh,đang tin cậy,e mua hẹn 3 tháng mà 2 tháng đã gọi ra nhận",5.0,2 tháng trước,google_maps,2026-03-14 08:39:22
350,85,"MAI LOAN
4 bài đánh giá · 3 ảnh






6 tháng trước
Mình mua hàng bên này thấy nhân viên tư vấn nhiệt tình, hàng chuẩn Phú Quý. Mn mua hàng yên tâm nhé

Thích

Chia sẻ","Mình mua hàng bên này thấy nhân viên tư vấn nhiệt tình, hàng chuẩn Phú Quý. Mn mua hàng yên tâm nhé",5.0,6 tháng trước,google_maps,2026-03-14 08:39:22
351,86,"한라린 (タンヌ)
2 bài đánh giá · 1 ảnh






9 tháng trước
Thật may mắn khi được biết đến App Hana Gold. App giúp mình rất nhiều trong việc tiết kiệm và tích luỹ tài sản để có thể thực hiện các dự định trong tương lại!!!!

Thích

Chia sẻ
Thông tin phản hồi từ chủ sở hữu 8 tháng trước
🌟 Cảm ơn bạn rất nhiều vì đã dành lời khen cho HanaGold! Những lời động viên như vậy chính là động lực để chúng mình không ngừng nỗ lực, mang đến trải nghiệm tốt hơn mỗi ngày ✨ Nếu bạn cần hỗ trợ bất kỳ thông tin nào về sản phẩm, dịch vụ hay chương trình ưu đãi, đừng ngần ngại nhắn tin qua Zalo OA HanaGold hoặc liên hệ tổng đài 1900 2161 nhé.",Thật may mắn khi được biết đến App Hana Gold. App giúp mình rất nhiều trong việc tiết kiệm và tích luỹ tài sản để có thể thực hiện các dự định trong tương lại!!!!,5.0,9 tháng trước,google_maps,2026-03-14 08:39:27
